pdb_file	smiles	diffdock_confidence	smina_scored_affinity	smina_minimized_affinity	sdf_file
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.15	1.04655	-7.19335	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank5_confidence-1.15.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.66	21.44044	-7.33131	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank15_confidence-1.66.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.35	25.28108	-8.88444	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank8_confidence-1.35.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.38	27.67676	-8.59558	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank10_confidence-1.38.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.81	12.64555	-6.26734	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank18_confidence-1.81.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.69	29.06485	-7.32218	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank34_confidence-2.69.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.44	26.53	-6.54756	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank29_confidence-2.44.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.07	21.44036	-6.5891	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank22_confidence-2.07.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.74	50.90878	-3.48977	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank35_confidence-2.74.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.39	18.43887	-9.15218	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank11_confidence-1.39.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.47	13.22528	-8.00436	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank30_confidence-2.47.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.64	27.26177	-9.81076	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank14_confidence-1.64.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.63	20.63351	-5.1953	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank13_confidence-1.63.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-0.76	1.54465	-5.35706	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank1_confidence-0.76.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.92	49.81394	-8.93705	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank20_confidence-1.92.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.34	38.38146	1.50582	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank26_confidence-2.34.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.36	6.66485	-6.31473	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank9_confidence-1.36.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-3.33	27.40917	-9.06092	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank40_confidence-3.33.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.74	11.11758	-9.86738	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank17_confidence-1.74.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.24	18.10366	-10.90559	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank6_confidence-1.24.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.25	5.13095	-9.38062	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank7_confidence-1.25.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.32	20.13788	-7.55157	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank24_confidence-2.32.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.09	30.27017	-5.67795	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank23_confidence-2.09.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.1	5.51558	-7.33646	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank3_confidence-1.10.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.83	28.71449	-9.22806	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank19_confidence-1.83.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.51	47.4919	-6.66154	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank12_confidence-1.51.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.93	23.1869	-7.36586	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank38_confidence-2.93.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.66	58.74343	25.19677	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank33_confidence-2.66.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.13	-0.43589	-8.22877	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank4_confidence-1.13.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.9	48.3302	-8.95239	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank37_confidence-2.90.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.74	20.80461	-4.15318	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank16_confidence-1.74.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.41	19.88395	-8.19974	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank28_confidence-2.41.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-3.02	31.38273	-8.04897	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank39_confidence-3.02.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.6	30.68797	-8.54913	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank31_confidence-2.60.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-1.0	12.33053	-9.41931	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank2_confidence-1.00.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.32	23.93919	-7.27693	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank25_confidence-2.32.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.01	20.61245	-7.08758	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank21_confidence-2.01.sdf
6ej2.pdb	CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5	-2.6	47.83218	-5.4605	./index106_-tmp-pdb-6ej2.pdb____CC(C)c1cc2c(cc1)OC(C)(C)C[C@@H]2NC[C@@H](O)[C@@H]5Cc3cc(ccc3)OCCCCOc4cc(cc(C)n4)C(=O)N5/rank32_confidence-2.60.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.72	14.54674	-7.27425	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank23_confidence-1.72.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.38	-1.55507	-7.73325	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank9_confidence-1.38.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-2.36	70.545	-6.36335	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank34_confidence-2.36.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-3.42	70.07095	-8.96006	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank37_confidence-3.42.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.52	18.07698	-8.57221	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank19_confidence-1.52.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-3.43	64.09258	0.88246	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank39_confidence-3.43.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.19	7.71835	-8.85839	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank4_confidence-1.19.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.73	8.04895	-7.34752	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank24_confidence-1.73.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.94	16.15513	-6.47971	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank31_confidence-1.94.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.43	25.32937	9.9935	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank12_confidence-1.43.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.63	4.15767	-7.55963	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank21_confidence-1.63.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.68	29.69111	-8.28833	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank22_confidence-1.68.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.46	22.7612	-6.67118	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank17_confidence-1.46.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.39	12.66015	-6.14953	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank10_confidence-1.39.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-2.12	15.52662	-3.24237	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank33_confidence-2.12.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-2.6	9.02203	-7.10036	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank35_confidence-2.60.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.1	7.96599	-7.37253	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank3_confidence-1.10.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.82	5.06546	-7.93025	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank27_confidence-1.82.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.44	7.1043	-8.42654	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank15_confidence-1.44.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.51	12.56924	-7.92737	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank18_confidence-1.51.sdf
6ej2.pdb	CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3	-1.44	4.34901	-8.06024	./index77_-tmp-pdb-6ej2.pdb____CC(C)c3cc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCOc1cc(cc(c1)C(=O)N2)N(C)S(C)(=O)=O)ccc3/rank14_confidence-1.44.sdf
